Tiempo|Numero Est.|Cola por estacionamiento|Tipo de evento|Autos en sistema
0,1,0,Llegada,1
11.3,0,1,Llegada,2
35.3,1,1,Llegada,3
70.0,2,1,Llegada,4
98.6,3,1,Llegada,5
127.9,4,1,Llegada,6
130.8,5,1,Llegada,7
212.3,6,1,Llegada,8
261.4,0,0,Salida,7
269.0,1,0,Salida,6
281.0,7,1,Llegada,7
313.1,0,1,Llegada,8
319.6,1,1,Llegada,9
334.1,3,0,Salida,8
337.2,8,1,Llegada,9
358.4,5,0,Salida,8
467.6,3,1,Llegada,9
509.3,7,0,Salida,8
510.6,5,1,Llegada,9
510.9,7,1,Llegada,10
519.2,3,0,Salida,9
547.9,9,1,Llegada,10
575.8,8,0,Salida,9
591.3,1,0,Salida,8
597.8,3,1,Llegada,9
634.6,1,1,Llegada,10
663.2,8,1,Llegada,10
704.8,-1,1,Llegada,10
725.8,2,0,Salida,9
725.9,4,0,Salida,8
750.0,-1,1,Llegada,9
791.7,9,0,Salida,8
815.5,2,1,Llegada,9
863.9,4,1,Llegada,10
868.2,9,1,Llegada,10
873.5,3,0,Salida,9
889.7,-1,1,Llegada,10
939.3,3,1,Llegada,10
940.1,1,0,Salida,9
953.5,-1,1,Llegada,10
959.5,1,1,Llegada,10
969.6,-1,1,Salida,10
975.8,0,0,Salida,9
1017.8,-1,1,Salida,9
1018.8,7,0,Salida,8
1027.2,-1,1,Llegada,9
1040.2,2,0,Salida,8
1071.7,9,0,Salida,7
1082.2,-1,0,Salida,7
1084.5,0,1,Llegada,8
1088.9,2,1,Llegada,9
1122.9,7,1,Llegada,10
1130.2,8,0,Salida,9
1137.4,9,1,Llegada,10
1141.8,4,0,Salida,9
1159.9,-1,1,Salida,9
1161.8,6,0,Salida,8
1162.3,8,1,Llegada,9
1172.8,1,0,Salida,8
1178.0,4,1,Llegada,9
1182.8,1,1,Llegada,10
1193.0,6,1,Llegada,10
1198.1,5,0,Salida,9
1204.4,-1,1,Salida,9
1218.1,-1,1,Llegada,10
1223.0,0,0,Salida,9
1232.1,3,0,Salida,8
1296.2,5,1,Llegada,9
1300.6,-1,1,Salida,9
1332.4,2,0,Salida,8
1356.0,7,0,Salida,7
1368.6,0,1,Llegada,8
1376.1,2,1,Llegada,9
1385.4,1,0,Salida,8
1388.4,8,0,Salida,7
1395.4,3,1,Llegada,8
1463.2,5,0,Salida,7
1466.8,1,1,Llegada,8
1491.0,5,1,Llegada,9
1491.2,7,1,Llegada,10
1509.7,0,0,Salida,9
1511.1,8,1,Llegada,10
1530.0,0,1,Llegada,10
1532.9,-1,1,Llegada,10
1534.5,-1,1,Llegada,10
1549.7,-1,1,Llegada,10
1566.4,-1,1,Llegada,10
1575.8,-1,1,Salida,10
1576.3,-1,1,Llegada,10
1583.6,-1,1,Llegada,10
1590.7,3,0,Salida,9
1593.8,-1,1,Salida,9
1594.6,-1,1,Salida,9
1605.6,-1,1,Llegada,10
1608.2,-1,1,Salida,10
1619.0,3,1,Llegada,10
1651.8,1,0,Salida,9
1652.4,-1,1,Salida,9
1659.1,-1,1,Llegada,10
1661.0,2,0,Salida,9
1671.3,1,1,Llegada,10
1672.2,6,0,Salida,9
1690.7,8,0,Salida,8
1691.0,2,1,Llegada,9
1698.5,6,1,Llegada,10
1768.4,8,1,Llegada,10
1769.6,-1,1,Llegada,10
1778.0,7,0,Salida,9
1781.4,-1,1,Llegada,10
1782.9,0,0,Salida,9
1783.0,-1,1,Salida,9
1789.6,7,1,Llegada,10
1804.6,0,1,Llegada,10
1819.0,9,0,Salida,9
1819.8,-1,1,Llegada,10
1829.1,9,1,Llegada,10
1830.7,-1,1,Llegada,10
1834.7,-1,1,Llegada,10
1843.5,-1,1,Llegada,10
1853.3,-1,1,Llegada,10
1864.5,-1,1,Llegada,10
1867.4,-1,1,Salida,10
1868.1,-1,1,Salida,10
1873.3,2,0,Salida,9
1878.3,3,0,Salida,8
1883.3,-1,1,Llegada,9
1883.8,-1,1,Salida,9
1909.1,-1,1,Salida,9
1925.8,-1,1,Salida,9
1926.6,4,0,Salida,8
1933.7,-1,1,Salida,8
1935.0,5,0,Salida,7
1964.7,2,1,Llegada,8
1973.4,-1,1,Salida,8
1980.6,3,1,Llegada,9
1981.5,1,0,Salida,8
1982.6,4,1,Llegada,9
1998.5,6,0,Salida,8
1999.0,8,0,Salida,7
2000.8,0,0,Salida,6
2018.6,1,1,Llegada,7
2020.7,-1,1,Salida,7
