Tiempo|Numero Est.|Cola por estacionamiento|Tipo de evento|Autos en sistema
0,1,0,Llegada,1
39.6,0,1,Llegada,2
83.0,1,1,Llegada,3
128.1,2,1,Llegada,4
154.8,3,1,Llegada,5
156.9,4,1,Llegada,6
175.2,5,1,Llegada,7
217.0,6,1,Llegada,8
268.1,7,1,Llegada,9
318.2,8,1,Llegada,10
321.7,9,1,Llegada,10
332.9,-1,1,Llegada,10
345.5,-1,1,Llegada,10
346.3,0,0,Salida,9
351.4,-1,1,Llegada,10
374.2,0,1,Llegada,10
377.1,1,0,Salida,9
384.8,-1,1,Llegada,10
415.9,-1,1,Salida,10
428.8,-1,1,Salida,10
463.4,1,1,Llegada,10
464.1,-1,1,Llegada,10
469.2,-1,1,Salida,10
475.6,6,0,Salida,9
508.4,2,0,Salida,8
518.3,-1,1,Llegada,9
522.3,3,0,Salida,8
541.7,9,0,Salida,7
576.0,2,1,Llegada,8
597.3,3,1,Llegada,9
608.7,4,0,Salida,8
636.5,6,1,Llegada,9
638.7,4,1,Llegada,10
644.4,9,1,Llegada,10
646.2,-1,1,Llegada,10
652.7,-1,1,Llegada,10
660.7,-1,1,Llegada,10
661.1,-1,1,Llegada,10
692.7,1,0,Salida,9
705.4,8,0,Salida,8
726.8,-1,1,Llegada,9
727.1,-1,1,Salida,9
727.4,1,1,Llegada,10
746.6,8,1,Llegada,10
747.2,-1,1,Llegada,10
755.6,-1,1,Llegada,10
759.3,5,0,Salida,9
761.2,-1,1,Llegada,10
782.4,-1,1,Salida,10
788.1,5,1,Llegada,10
799.0,-1,1,Llegada,10
820.4,-1,1,Llegada,10
829.5,-1,1,Llegada,10
830.3,-1,1,Salida,10
846.4,-1,1,Salida,10
853.4,-1,1,Salida,10
856.0,-1,1,Llegada,10
860.3,-1,1,Llegada,10
871.6,-1,1,Llegada,10
873.8,-1,1,Salida,10
881.8,7,0,Salida,9
891.3,-1,1,Llegada,10
905.4,-1,1,Salida,10
909.3,-1,1,Salida,10
911.5,2,0,Salida,9
925.7,-1,1,Salida,9
932.3,-1,1,Salida,9
932.9,7,1,Llegada,10
956.4,4,0,Salida,9
979.2,1,0,Salida,8
1007.1,-1,1,Salida,8
1010.3,2,1,Llegada,9
1014.2,8,0,Salida,8
1014.2,-1,1,Salida,8
1016.9,-1,1,Salida,8
1023.2,5,0,Salida,7
1034.3,3,0,Salida,6
1036.9,-1,1,Salida,6
1072.5,-1,1,Salida,6
1086.3,9,0,Salida,5
1176.5,1,1,Llegada,6
1224.5,3,1,Llegada,7
1256.5,-1,0,Salida,7
1281.0,4,1,Llegada,8
1296.3,5,1,Llegada,9
1310.3,8,1,Llegada,10
1343.3,9,1,Llegada,10
1369.8,-1,1,Llegada,10
1375.3,-1,1,Salida,10
1378.4,-1,1,Llegada,10
1382.2,1,0,Salida,9
1403.8,-1,1,Salida,9
1432.5,2,0,Salida,8
1453.1,-1,1,Salida,8
1459.4,-1,1,Llegada,9
1465.8,3,0,Salida,8
1481.9,7,0,Salida,7
1494.0,0,0,Salida,6
1533.2,1,1,Llegada,7
1599.4,0,1,Llegada,8
1604.9,-1,1,Salida,8
1610.3,2,1,Llegada,9
1615.0,-1,1,Salida,9
1615.6,3,1,Llegada,10
1643.6,7,1,Llegada,10
1661.9,5,0,Salida,9
1679.1,-1,1,Llegada,10
1683.0,8,0,Salida,9
1684.6,9,0,Salida,8
1700.9,5,1,Llegada,9
1755.9,-1,0,Salida,9
1769.7,8,1,Llegada,10
1817.8,1,0,Salida,9
1840.4,9,1,Llegada,10
1857.8,0,0,Salida,9
1950.1,2,0,Salida,8
1959.8,1,1,Llegada,9
1979.2,6,0,Salida,8
2027.2,7,0,Salida,7
2043.6,4,0,Salida,6
2045.2,0,1,Llegada,7
2062.1,5,0,Salida,6
2063.0,8,0,Salida,5
2085.2,9,0,Salida,4
2094.0,2,1,Llegada,5
2094.2,4,1,Llegada,6
2142.4,5,1,Llegada,7
2153.0,6,1,Llegada,8
2153.2,7,1,Llegada,9
2179.3,8,1,Llegada,10
2286.5,9,1,Llegada,10
2298.4,-1,1,Llegada,10
2321.1,2,0,Salida,9
2374.4,-1,1,Llegada,10
2399.4,6,0,Salida,9
2406.9,1,0,Salida,8
2414.5,4,0,Salida,7
2436.4,-1,1,Salida,7
2441.2,2,1,Llegada,8
2449.2,5,0,Salida,7
2449.4,-1,1,Salida,7
2450.6,1,1,Llegada,8
2496.5,4,1,Llegada,9
2502.9,0,0,Salida,8
2508.7,9,0,Salida,7
2531.7,5,1,Llegada,8
2539.1,0,1,Llegada,9
2560.9,6,1,Llegada,10
2575.7,9,1,Llegada,10
2660.9,8,0,Salida,9
2681.2,3,0,Salida,8
2693.4,-1,1,Salida,8
2704.0,1,0,Salida,7
2718.9,-1,1,Llegada,8
2729.8,1,1,Llegada,9
2755.3,3,1,Llegada,10
2765.1,8,1,Llegada,10
2766.3,7,0,Salida,9
2770.3,-1,1,Llegada,10
2772.6,4,0,Salida,9
2773.5,6,0,Salida,8
2814.0,7,1,Llegada,9
2820.1,9,0,Salida,8
2825.4,4,1,Llegada,9
2848.3,2,0,Salida,8
2850.8,0,0,Salida,7
2863.2,6,1,Llegada,8
2865.9,0,1,Llegada,9
2867.5,2,1,Llegada,10
2907.8,9,1,Llegada,10
2922.5,-1,1,Llegada,10
2947.1,-1,1,Llegada,10
2951.9,-1,1,Llegada,10
2955.9,-1,1,Llegada,10
2957.8,-1,1,Salida,10
2972.1,5,0,Salida,9
2980.8,-1,1,Salida,9
2981.9,-1,1,Salida,9
3001.6,-1,1,Salida,9
3021.6,-1,1,Salida,9
3021.8,-1,1,Llegada,10
3049.3,5,1,Llegada,10
3052.3,-1,1,Llegada,10
3082.6,-1,1,Llegada,10
3102.8,0,0,Salida,9
3107.5,-1,1,Salida,9
3110.1,6,0,Salida,8
3120.6,3,0,Salida,7
3127.2,4,0,Salida,6
3127.3,7,0,Salida,5
3148.2,-1,1,Llegada,6
3176.8,0,1,Llegada,7
3188.9,3,1,Llegada,8
3233.4,4,1,Llegada,9
3234.4,9,0,Salida,8
3244.0,6,1,Llegada,9
3251.4,-1,0,Salida,9
3280.8,-1,0,Salida,9
3286.3,7,1,Llegada,10
3298.3,9,1,Llegada,10
3319.4,1,0,Salida,9
3336.3,5,0,Salida,8
3370.2,-1,1,Llegada,9
3386.5,1,1,Llegada,10
3463.1,5,1,Llegada,10
3484.8,0,0,Salida,9
3491.0,-1,1,Llegada,10
3541.9,0,1,Llegada,10
3590.9,-1,1,Salida,10
3598.1,3,0,Salida,9
3598.5,7,0,Salida,8
3609.1,-1,1,Llegada,9
3622.5,3,1,Llegada,10
3668.9,1,0,Salida,9
3670.5,7,1,Llegada,10
3718.5,1,1,Llegada,10
3734.6,-1,1,Llegada,10
3760.2,-1,1,Salida,10
3763.0,6,0,Salida,9
3767.7,4,0,Salida,8
3773.2,-1,1,Llegada,9
3778.1,4,1,Llegada,10
3779.2,6,1,Llegada,10
3795.8,-1,1,Llegada,10
3800.7,5,0,Salida,9
3817.1,-1,1,Llegada,10
3826.2,-1,1,Salida,10
3828.1,5,1,Llegada,10
3838.1,-1,1,Llegada,10
3860.6,-1,1,Llegada,10
3893.8,-1,1,Salida,10
3896.5,-1,1,Salida,10
3912.2,-1,1,Salida,10
3920.3,2,0,Salida,9
3921.3,-1,1,Llegada,10
3965.8,7,0,Salida,9
3977.5,0,0,Salida,8
4009.6,8,0,Salida,7
4022.8,3,0,Salida,6
4039.9,6,0,Salida,5
4054.5,9,0,Salida,4
4062.3,2,1,Llegada,5
4063.7,-1,0,Salida,5
4064.5,0,1,Llegada,6
4069.6,3,1,Llegada,7
4085.3,-1,0,Salida,7
4108.0,6,1,Llegada,8
4113.1,7,1,Llegada,9
4114.9,8,1,Llegada,10
4120.8,-1,1,Salida,10
4156.7,-1,1,Salida,10
4211.7,9,1,Llegada,10
4236.1,-1,1,Llegada,10
4247.8,2,0,Salida,9
4259.9,4,0,Salida,8
4266.4,-1,1,Llegada,9
4268.0,5,0,Salida,8
4278.9,2,1,Llegada,9
4281.4,0,0,Salida,8
4351.9,4,1,Llegada,9
4363.0,9,0,Salida,8
4364.9,0,1,Llegada,9
4392.0,6,0,Salida,8
4392.5,5,1,Llegada,9
4426.2,6,1,Llegada,10
4427.6,9,1,Llegada,10
4446.8,-1,1,Llegada,10
4446.9,-1,1,Llegada,10
4459.7,-1,1,Salida,10
4483.3,7,0,Salida,9
4503.9,-1,1,Llegada,10
4513.4,2,0,Salida,9
4541.3,-1,1,Salida,9
4554.5,-1,1,Salida,9
4557.0,7,1,Llegada,10
4591.4,2,1,Llegada,10
4612.2,-1,1,Llegada,10
4634.8,-1,1,Llegada,10
4657.1,-1,1,Llegada,10
4663.8,-1,1,Salida,10
4682.6,8,0,Salida,9
4692.4,-1,1,Llegada,10
4696.4,8,1,Llegada,10
4731.1,6,0,Salida,9
4757.3,-1,1,Salida,9
4757.3,3,0,Salida,8
4761.0,-1,1,Llegada,9
4764.8,-1,1,Salida,9
4792.2,3,1,Llegada,10
4794.7,-1,1,Salida,10
4800.0,6,1,Llegada,10
4801.0,-1,1,Llegada,10
4806.3,-1,1,Salida,10
4806.7,-1,1,Llegada,10
4807.0,-1,1,Salida,10
4821.3,-1,1,Salida,10
4848.4,-1,1,Salida,10
4851.4,-1,1,Llegada,10
