Tiempo|Numero Est.|Cola por estacionamiento|Tipo de evento|Autos en sistema
0,1,0,Llegada,1
13.6,0,1,Llegada,2
23.2,1,1,Llegada,3
91.0,2,1,Llegada,4
94.3,3,1,Llegada,5
98.1,4,1,Llegada,6
135.2,5,1,Llegada,7
151.6,6,1,Llegada,8
160.3,0,0,Salida,7
174.6,7,1,Llegada,8
207.8,0,1,Llegada,9
219.6,8,1,Llegada,10
223.2,1,0,Salida,9
243.6,9,1,Llegada,10
254.1,6,0,Salida,9
315.9,1,1,Llegada,10
337.3,5,0,Salida,9
370.6,0,0,Salida,8
378.7,2,0,Salida,7
380.4,6,1,Llegada,8
405.7,1,0,Salida,7
418.5,0,1,Llegada,8
441.6,8,0,Salida,7
447.7,7,0,Salida,6
500.5,1,1,Llegada,7
505.2,2,1,Llegada,8
526.1,5,1,Llegada,9
535.0,4,0,Salida,8
558.0,9,0,Salida,7
570.7,6,0,Salida,6
575.8,0,0,Salida,5
581.8,3,0,Salida,4
592.1,5,0,Salida,3
695.3,7,1,Llegada,4
697.7,0,1,Llegada,5
719.7,1,0,Salida,4
751.7,3,1,Llegada,5
756.4,1,1,Llegada,6
758.2,2,0,Salida,5
762.9,4,1,Llegada,6
781.2,2,1,Llegada,7
827.9,5,1,Llegada,8
884.2,0,0,Salida,7
901.2,6,1,Llegada,8
916.3,0,1,Llegada,9
918.7,1,0,Salida,8
936.0,8,1,Llegada,9
1029.6,5,0,Salida,8
1045.8,4,0,Salida,7
1050.8,1,1,Llegada,8
1064.2,4,1,Llegada,9
1107.5,5,1,Llegada,10
1128.1,0,0,Salida,9
1134.7,8,0,Salida,8
1166.3,6,0,Salida,7
1182.0,2,0,Salida,6
1182.5,9,1,Llegada,7
1186.7,0,1,Llegada,8
1189.3,1,0,Salida,7
1199.6,2,1,Llegada,8
1202.7,1,1,Llegada,9
1241.5,6,1,Llegada,10
1245.2,8,1,Llegada,10
1309.8,4,0,Salida,9
1345.5,-1,1,Llegada,10
1359.3,4,1,Llegada,10
1364.1,5,0,Salida,9
1377.9,-1,1,Salida,9
1394.8,7,0,Salida,8
1395.7,-1,1,Llegada,9
1444.8,-1,1,Salida,9
1476.6,5,1,Llegada,10
1489.1,8,0,Salida,9
1509.2,0,0,Salida,8
1514.8,7,1,Llegada,9
1517.7,4,0,Salida,8
1524.4,2,0,Salida,7
1532.6,0,1,Llegada,8
1540.4,2,1,Llegada,9
1552.8,4,1,Llegada,10
1577.9,8,1,Llegada,10
1578.1,-1,1,Salida,10
1591.7,1,0,Salida,9
1591.8,3,0,Salida,8
1592.6,-1,1,Llegada,9
1608.5,6,0,Salida,8
1693.8,9,0,Salida,7
1707.4,5,0,Salida,6
1724.1,1,1,Llegada,7
1731.1,3,1,Llegada,8
1756.3,5,1,Llegada,9
1772.9,6,1,Llegada,10
1776.5,7,0,Salida,9
1786.9,2,0,Salida,8
1787.9,4,0,Salida,7
1827.3,1,0,Salida,6
1833.8,9,1,Llegada,7
1838.0,1,1,Llegada,8
1877.8,2,1,Llegada,9
1911.8,4,1,Llegada,10
1922.4,6,0,Salida,9
1955.1,7,1,Llegada,10
1965.3,0,0,Salida,9
1976.1,9,0,Salida,8
2001.6,5,0,Salida,7
2007.5,6,1,Llegada,8
2009.9,0,1,Llegada,9
2051.5,5,1,Llegada,10
2054.4,9,1,Llegada,10
2058.3,-1,1,Llegada,10
2067.1,4,0,Salida,9
2075.8,-1,1,Llegada,10
2088.6,4,1,Llegada,10
2104.1,-1,1,Salida,10
2123.7,-1,1,Llegada,10
2127.0,-1,1,Llegada,10
2154.3,3,0,Salida,9
2165.7,0,0,Salida,8
2172.1,-1,1,Llegada,9
2179.3,6,0,Salida,8
2180.4,0,1,Llegada,9
2200.9,-1,1,Salida,9
2209.9,9,0,Salida,8
2214.7,5,0,Salida,7
2229.1,-1,0,Salida,7
2256.0,7,0,Salida,6
2256.7,2,0,Salida,5
2259.7,1,0,Salida,4
2283.5,-1,0,Salida,4
2290.7,3,1,Llegada,5
2299.7,-1,0,Salida,5
2304.9,4,0,Salida,4
2317.7,1,1,Llegada,5
2321.1,2,1,Llegada,6
2344.4,4,1,Llegada,7
2362.8,5,1,Llegada,8
2375.9,0,0,Salida,7
2378.7,6,1,Llegada,8
2454.3,8,0,Salida,7
2504.1,1,0,Salida,6
2522.8,0,1,Llegada,7
2534.9,3,0,Salida,6
2544.5,1,1,Llegada,7
2558.3,3,1,Llegada,8
2558.4,7,1,Llegada,9
2600.7,5,0,Salida,8
2620.6,8,1,Llegada,9
2625.0,2,0,Salida,8
2627.2,0,0,Salida,7
2629.0,5,1,Llegada,8
2645.3,0,1,Llegada,9
2650.7,6,0,Salida,8
2662.0,4,0,Salida,7
2665.1,2,1,Llegada,8
2692.8,4,1,Llegada,9
2698.0,6,1,Llegada,10
2724.6,9,1,Llegada,10
2732.9,-1,1,Llegada,10
2743.7,1,0,Salida,9
2756.0,-1,1,Llegada,10
2767.8,1,1,Llegada,10
2780.1,-1,1,Llegada,10
2790.0,0,0,Salida,9
2805.5,-1,1,Salida,9
2808.6,-1,1,Llegada,10
2820.6,0,1,Llegada,10
2842.0,8,0,Salida,9
2859.6,-1,1,Llegada,10
2877.4,8,1,Llegada,10
2879.6,6,0,Salida,9
2887.1,-1,1,Salida,9
2896.9,3,0,Salida,8
2897.1,2,0,Salida,7
2914.5,-1,1,Llegada,8
2918.9,-1,1,Salida,8
2927.3,2,1,Llegada,9
2953.8,3,1,Llegada,10
2979.3,6,1,Llegada,10
2981.1,5,0,Salida,9
2986.9,-1,1,Salida,9
2993.6,9,0,Salida,8
3004.5,-1,0,Llegada,9
3007.7,1,0,Salida,8
3013.8,5,1,Llegada,9
3019.0,1,1,Llegada,10
3040.5,0,0,Salida,9
3045.2,9,1,Llegada,10
3050.8,0,1,Llegada,10
3053.6,-1,1,Salida,10
3071.9,4,0,Salida,9
3079.1,-1,1,Salida,9
3170.4,7,0,Salida,8
3174.3,3,0,Salida,7
3184.4,9,0,Salida,6
3191.1,-1,0,Salida,6
3194.9,-1,0,Llegada,7
3198.1,8,0,Salida,6
3208.6,2,0,Salida,5
3249.9,1,0,Salida,4
3317.9,3,1,Llegada,5
3318.7,1,1,Llegada,6
3334.0,6,0,Salida,5
3347.9,2,1,Llegada,6
3478.9,4,1,Llegada,7
3504.0,-1,0,Salida,7
3509.5,6,1,Llegada,8
3542.1,3,0,Salida,7
3560.8,7,1,Llegada,8
3570.6,2,0,Salida,7
3604.8,3,1,Llegada,8
3615.6,0,0,Salida,7
3630.5,2,1,Llegada,8
3644.2,6,0,Salida,7
3662.7,4,0,Salida,6
3663.0,0,1,Llegada,7
